siteID,plotID,individualID,year,AGBJenkins,AGBChojnacky,AGBAnnighofer,growth_AGBJenkins,growth_cumu_AGBJenkins,growth_AGBChojnacky,growth_cumu_AGBChojnacky,growth_AGBAnnighofer,growth_cumu_AGBAnnighofer,stemDiameter,height,plantStatus,corrected_is_dead,scientificName,taxonID,genus,family,taxonRank,pointID,stemDistance,stemAzimuth
SJER,SJER_045,NEON.PLA.D17.SJER.00207J,2016,82.3759356969086,79.1574527399836,0.0,,1.3774836457228838,,1.3275372210141783,,0.0,14.0,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00207J,2021,88.2229294629901,84.7922419578444,0.0,1.1693987532162993,1.3774836457228838,1.12695784357216,1.3275372210141783,0.0,0.0,14.4,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00207J,2022,91.2353658355506,87.6957600016173,0.0,3.012436372560501,1.3774836457228838,2.9035180437729053,1.3275372210141783,0.0,0.0,14.6,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00207J,2023,91.86968915089255,88.30694230319568,0.0,0.634323315341959,1.3774836457228838,0.6111823015783813,1.3275372210141783,0.0,0.0,14.4,,"Live, disease damaged",False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_045,NEON.PLA.D17.SJER.00207K,2023,0.0,0.0,0.0,,,,,,,12.5,,"Live, disease damaged",False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_052,NEON.PLA.D17.SJER.00215,2016,23.7561541347654,9.83894458365148,0.0,,,,,,,10.0,3.8,Live,False,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,,,
SJER,SJER_052,NEON.PLA.D17.SJER.00216,2015,953.627322585474,920.87425922114,0.0,,-817.664916443995,,-790.040983801323,,0.0,28.8,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,25,5.7,357.8
SJER,SJER_052,NEON.PLA.D17.SJER.00216,2016,135.962406141479,130.833275419817,0.0,-817.664916443995,-817.664916443995,-790.040983801323,-790.040983801323,0.0,0.0,17.2,8.2,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,25,5.7,357.8
SJER,SJER_052,NEON.PLA.D17.SJER.00216A,2016,100.632707640808,96.7550125032802,0.0,,,,,,,15.2,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_052,NEON.PLA.D17.SJER.00217,2015,1688.835576719468,0.0,0.0,,-43.95369204760387,,0.0,,0.0,45.1,,Live,False,Pinus sabiniana Douglas ex Douglas,PISA2,Pinus,Pinaceae,species,25,20.4,313.0
SJER,SJER_052,NEON.PLA.D17.SJER.00217,2016,886.037200116638,0.0,0.0,-802.79837660283,-43.95369204760387,0.0,0.0,0.0,0.0,46.0,13.1,Live,False,Pinus sabiniana Douglas ex Douglas,PISA2,Pinus,Pinaceae,species,25,20.4,313.0
SJER,SJER_052,NEON.PLA.D17.SJER.00217,2021,1080.20934534253,0.0,0.0,38.834429045178396,-43.95369204760387,0.0,0.0,0.0,0.0,49.9,,Live,False,Pinus sabiniana Douglas ex Douglas,PISA2,Pinus,Pinaceae,species,25,20.4,313.0
SJER,SJER_052,NEON.PLA.D17.SJER.00217,2022,1085.48787134059,0.0,0.0,5.278525998059877,-43.95369204760387,0.0,0.0,0.0,0.0,50.0,,Live,False,Pinus sabiniana Douglas ex Douglas,PISA2,Pinus,Pinaceae,species,25,20.4,313.0
SJER,SJER_047,NEON.PLA.D17.SJER.00219,2015,221.1549034527,212.68909344353,0.0,,-110.57745172635,,-106.34454672176501,,0.0,15.8,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_055,NEON.PLA.D17.SJER.00219,2015,0.0,0.0,0.0,,-110.57745172635,,-106.34454672176501,,0.0,26.9,,Standing dead,True,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_055,NEON.PLA.D17.SJER.00219,2016,0.0,0.0,0.0,0.0,-110.57745172635,0.0,-106.34454672176501,0.0,0.0,24.5,7.3,Standing dead,True,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_055,NEON.PLA.D17.SJER.00219A,2016,0.0,0.0,0.0,,,,,,,13.9,,Standing dead,True,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_055,NEON.PLA.D17.SJER.00219B,2016,175.463552835106,168.964600056988,0.0,,,,,,,19.1,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_055,NEON.PLA.D17.SJER.00219C,2016,0.0,0.0,0.0,,,,,,,14.3,,Standing dead,True,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_055,NEON.PLA.D17.SJER.00219D,2016,0.0,0.0,0.0,,,,,,,18.9,,Standing dead,True,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_055,NEON.PLA.D17.SJER.00219E,2016,0.0,0.0,0.0,,,,,,,17.2,,Standing dead,True,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_055,NEON.PLA.D17.SJER.00219F,2016,0.0,0.0,0.0,,,,,,,17.2,,Standing dead,True,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_055,NEON.PLA.D17.SJER.00219H,2016,0.0,0.0,0.0,,,,,,,16.3,,Standing dead,True,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_055,NEON.PLA.D17.SJER.00229,2015,1149.748445079724,1110.839669329496,0.0,,-923.564253021361,,-892.878508741494,,0.0,31.1,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,39,10.0,26.7
SJER,SJER_055,NEON.PLA.D17.SJER.00229,2016,226.184192058363,217.961160588002,0.0,-923.564253021361,-923.564253021361,-892.878508741494,-892.878508741494,0.0,0.0,21.2,5.9,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,39,10.0,26.7
SJER,SJER_055,NEON.PLA.D17.SJER.00229A,2016,29.9594756868803,28.7077104328383,0.0,,,,,,,11.0,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_055,NEON.PLA.D17.SJER.00231,2015,412.25799904796,0.0,0.0,,-412.25799904796,,0.0,,0.0,49.3,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,39,14.7,42.2
SJER,SJER_055,NEON.PLA.D17.SJER.00231,2016,0.0,0.0,0.0,-412.25799904796,-412.25799904796,0.0,0.0,0.0,0.0,24.0,7.1,Standing dead,True,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,39,14.7,42.2
SJER,SJER_055,NEON.PLA.D17.SJER.00231A,2016,0.0,0.0,0.0,,,,,,,24.1,7.1,Standing dead,True,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_049,NEON.PLA.D17.SJER.00232,2015,2199.88289480678,2129.29247284616,0.0,,-33.2436719558183,,-31.97002700931445,,0.0,40.6,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,23,7.3,52.6
SJER,SJER_049,NEON.PLA.D17.SJER.00232,2016,1620.0422488186,1569.75489791995,0.0,-579.8406459881799,-33.2436719558183,-559.5375749262098,-31.97002700931445,0.0,0.0,47.6,8.2,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,23,7.3,52.6
SJER,SJER_049,NEON.PLA.D17.SJER.00232,2021,1272.1551116217,1231.83429710527,0.0,-69.57742743938002,-33.2436719558183,-67.584120162936,-31.97002700931445,0.0,0.0,43.1,8.8,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,23,7.3,52.6
SJER,SJER_049,NEON.PLA.D17.SJER.00232,2022,1943.85195823363,1884.47232322298,0.0,671.6968466119301,-33.2436719558183,652.6380261177101,-31.97002700931445,0.0,0.0,51.3,7.2,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,23,7.3,52.6
SJER,SJER_049,NEON.PLA.D17.SJER.00232,2023,1758.2227125226054,1704.0792168908956,0.0,-185.62924571102462,-33.2436719558183,-180.39310633208447,-31.97002700931445,0.0,0.0,50.5,10.2,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,23,7.3,52.6
SJER,SJER_049,NEON.PLA.D17.SJER.00232A,2021,312.161155858729,301.08324186133,0.0,,,,,,,24.2,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_049,NEON.PLA.D17.SJER.00232B,2016,513.900742539396,496.35427646241,0.0,,-46.84821428464987,,-45.3347515007132,,0.0,29.7,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_049,NEON.PLA.D17.SJER.00232B,2021,239.389876346729,230.723316369399,0.0,-54.90217323853339,-46.84821428464987,-53.126192018602204,-45.3347515007132,0.0,0.0,21.7,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_049,NEON.PLA.D17.SJER.00232B,2022,255.822768128299,246.607026080672,0.0,16.432891781569992,-46.84821428464987,15.883709711273013,-45.3347515007132,0.0,0.0,22.3,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_049,NEON.PLA.D17.SJER.00232B,2023,180.21041472264915,173.4457013017818,0.0,-75.61235340564986,-46.84821428464987,-73.16132477889019,-45.3347515007132,0.0,0.0,22.4,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_049,NEON.PLA.D17.SJER.00233,2015,1867.342499743772,0.0,0.0,,-25.29743118833716,,0.0,,0.0,47.0,,Live,False,Pinus sabiniana Douglas ex Douglas,PISA2,Pinus,Pinaceae,species,25,19.2,0.7
SJER,SJER_049,NEON.PLA.D17.SJER.00233,2016,1012.96295643777,0.0,0.0,-854.3795433060019,-25.29743118833716,0.0,0.0,0.0,0.0,48.6,14.1,Live,False,Pinus sabiniana Douglas ex Douglas,PISA2,Pinus,Pinaceae,species,25,19.2,0.7
SJER,SJER_049,NEON.PLA.D17.SJER.00233,2021,1262.48185562842,0.0,0.0,49.90377983812998,-25.29743118833716,0.0,0.0,0.0,0.0,53.2,14.7,Live,False,Pinus sabiniana Douglas ex Douglas,PISA2,Pinus,Pinaceae,species,25,19.2,0.7
SJER,SJER_049,NEON.PLA.D17.SJER.00233,2022,1303.31200623533,0.0,0.0,40.83015060691014,-25.29743118833716,0.0,0.0,0.0,0.0,53.9,15.0,Live,False,Pinus sabiniana Douglas ex Douglas,PISA2,Pinus,Pinaceae,species,25,19.2,0.7
SJER,SJER_049,NEON.PLA.D17.SJER.00233,2023,1362.7709795344854,0.0,0.0,59.45897329915533,-25.29743118833716,0.0,0.0,0.0,0.0,55.0,14.2,"Live, physically damaged",False,Pinus sabiniana Douglas ex Douglas,PISA2,Pinus,Pinaceae,species,25,19.2,0.7
SJER,SJER_049,NEON.PLA.D17.SJER.00234,2015,1819.340981632478,0.0,0.0,,-19.600564719188583,,0.0,,0.0,46.5,,Live,False,Pinus sabiniana Douglas ex Douglas,PISA2,Pinus,Pinaceae,species,25,16.9,359.2
SJER,SJER_049,NEON.PLA.D17.SJER.00234,2016,909.670490816239,0.0,0.0,-909.670490816239,-19.600564719188583,0.0,0.0,0.0,0.0,46.5,14.2,Live,False,Pinus sabiniana Douglas ex Douglas,PISA2,Pinus,Pinaceae,species,25,16.9,359.2
SJER,SJER_049,NEON.PLA.D17.SJER.00234,2021,1233.78526350261,0.0,0.0,64.8229545372742,-19.600564719188583,0.0,0.0,0.0,0.0,52.7,15.0,Live,False,Pinus sabiniana Douglas ex Douglas,PISA2,Pinus,Pinaceae,species,25,16.9,359.2
SJER,SJER_049,NEON.PLA.D17.SJER.00234,2022,1268.26787778817,0.0,0.0,34.482614285559976,-19.600564719188583,0.0,0.0,0.0,0.0,53.3,15.3,Live,False,Pinus sabiniana Douglas ex Douglas,PISA2,Pinus,Pinaceae,species,25,16.9,359.2
SJER,SJER_049,NEON.PLA.D17.SJER.00234,2023,1328.7991780677403,0.0,0.0,60.53130027957036,-19.600564719188583,0.0,0.0,0.0,0.0,54.3,8.5,Live,False,Pinus sabiniana Douglas ex Douglas,PISA2,Pinus,Pinaceae,species,25,16.9,359.2
SJER,SJER_057,NEON.PLA.D17.SJER.00235,2015,412.25799904796,637.50515121545,0.0,,291.76124101442,,-318.752575607725,,0.0,66.3,,Live,False,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,43,9.3,206.8
SJER,SJER_057,NEON.PLA.D17.SJER.00235,2016,704.01924006238,318.752575607725,0.0,291.76124101442,291.76124101442,-318.752575607725,-318.752575607725,0.0,0.0,33.8,8.0,Live,False,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,43,9.3,206.8
SJER,SJER_057,NEON.PLA.D17.SJER.00235A,2016,698.959804086973,316.401854550828,0.0,,,,,,,33.7,,Live,False,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,,,
SJER,SJER_057,NEON.PLA.D17.SJER.00236,2015,412.25799904796,0.0,0.0,,-412.25799904796,,0.0,,0.0,40.4,,Live,False,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,43,13.3,192.0
SJER,SJER_057,NEON.PLA.D17.SJER.00236,2016,0.0,0.0,0.0,-412.25799904796,-412.25799904796,0.0,0.0,0.0,0.0,18.6,7.4,Standing dead,True,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,43,13.3,192.0
SJER,SJER_057,NEON.PLA.D17.SJER.00236A,2016,196.273972149929,85.9304601106197,0.0,,,,,,,20.0,,Live,False,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,,,
SJER,SJER_046,NEON.PLA.D17.SJER.00237,2015,0.0,0.0,0.0,,0.0,,0.0,,0.0,39.1,,Standing dead,True,Pinus sabiniana Douglas ex Douglas,PISA2,Pinus,Pinaceae,species,59,10.7,181.0
SJER,SJER_046,NEON.PLA.D17.SJER.00237,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.4,9.2,Standing dead,True,Pinus sabiniana Douglas ex Douglas,PISA2,Pinus,Pinaceae,species,59,10.7,181.0
SJER,SJER_046,NEON.PLA.D17.SJER.00238,2015,3391.23614182328,1571.317723399422,0.0,,-195.536440546138,,-91.18443416315516,,0.0,48.5,,Live,False,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,59,19.2,193.2
SJER,SJER_046,NEON.PLA.D17.SJER.00238,2016,1628.3394118243,753.682821390622,0.0,-1762.89672999898,-195.536440546138,-817.6349020087999,-91.18443416315516,0.0,0.0,47.7,8.9,Live,False,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,59,19.2,193.2
SJER,SJER_046,NEON.PLA.D17.SJER.00238,2021,1413.01052676824,651.582638490254,0.0,-43.065777011212006,-195.536440546138,-20.42003658007361,-91.18443416315516,0.0,0.0,45.0,9.4,Live,False,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,59,19.2,193.2
SJER,SJER_046,NEON.PLA.D17.SJER.00238,2022,1264.98218950684,581.627453800116,0.0,-148.02833726139988,-195.536440546138,-69.95518469013803,-91.18443416315516,0.0,0.0,43.0,8.6,Live,False,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,59,19.2,193.2
SJER,SJER_046,NEON.PLA.D17.SJER.00238,2023,1251.5232921176503,575.1511324280582,0.0,-13.458897389189815,-195.536440546138,-6.476321372057782,-91.18443416315516,0.0,0.0,30.8,8.9,Live,False,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,59,19.2,193.2
SJER,SJER_046,NEON.PLA.D17.SJER.00239,2015,5879.0016841787,2763.70649670208,0.0,,-211.1898177989516,,-98.87016863491144,,0.0,60.8,,Live,False,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,57,22.2,141.6
SJER,SJER_046,NEON.PLA.D17.SJER.00239,2016,2951.2833655266,1387.53811716675,0.0,-2927.7183186521,-211.1898177989516,-1376.1683795353301,-98.87016863491144,0.0,0.0,60.9,11.2,Live,False,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,57,22.2,141.6
SJER,SJER_046,NEON.PLA.D17.SJER.00239,2021,3070.63979578026,1445.15883208364,0.0,23.87128605073203,-211.1898177989516,11.524142983377988,-98.87016863491144,0.0,0.0,61.9,11.3,Live,False,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,57,22.2,141.6
SJER,SJER_046,NEON.PLA.D17.SJER.00239,2022,3192.79399102701,1504.19120313171,0.0,122.15419524675008,-211.1898177989516,59.03237104806999,-98.87016863491144,0.0,0.0,62.9,13.0,Live,False,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,57,22.2,141.6
SJER,SJER_046,NEON.PLA.D17.SJER.00239,2023,3181.2179156538477,1498.5816536118182,0.0,-11.576075373162439,-211.1898177989516,-5.609549519891743,-98.87016863491144,0.0,0.0,62.4,12.2,Live,False,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,57,22.2,141.6
SJER,SJER_046,NEON.PLA.D17.SJER.00240,2015,662.673758934532,294.146162426802,0.0,,-25.73905038382841,,-11.40527314154578,,0.0,24.8,,Live,False,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,,,
SJER,SJER_046,NEON.PLA.D17.SJER.00240,2016,328.094099399852,145.596029175774,0.0,-334.57965953468,-25.73905038382841,-148.550133251028,-11.40527314154578,0.0,0.0,24.7,7.8,Live,False,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,,,
SJER,SJER_046,NEON.PLA.D17.SJER.00240,2021,334.598467085662,148.559083326118,0.0,1.300873537161999,-25.73905038382841,0.5926108300688042,-11.40527314154578,0.0,0.0,24.9,7.4,Live,False,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,,,
SJER,SJER_046,NEON.PLA.D17.SJER.00240,2022,344.496403783439,153.070969548404,0.0,9.897936697777027,-25.73905038382841,4.511886222285995,-11.40527314154578,0.0,0.0,25.2,8.0,Live,False,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,,,
SJER,SJER_046,NEON.PLA.D17.SJER.00240,2023,341.9218887993793,151.89723016602375,0.0,-2.5745149840597037,-25.73905038382841,-1.173739382380262,-11.40527314154578,0.0,0.0,25.9,7.8,Live,False,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,,,
SJER,SJER_048,NEON.PLA.D17.SJER.00243,2015,412.25799904796,0.0,0.0,,-412.25799904796,,0.0,,0.0,65.5,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,39,17.3,70.4
SJER,SJER_048,NEON.PLA.D17.SJER.00243,2016,0.0,0.0,0.0,-412.25799904796,-412.25799904796,0.0,0.0,0.0,0.0,28.2,9.1,Standing dead,True,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,39,17.3,70.4
SJER,SJER_048,NEON.PLA.D17.SJER.00243A,2016,0.0,0.0,0.0,,,,,,,23.6,,Standing dead,True,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_048,NEON.PLA.D17.SJER.00243B,2016,0.0,0.0,0.0,,,,,,,31.4,,Standing dead,True,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_048,NEON.PLA.D17.SJER.00243C,2016,0.0,0.0,0.0,,,,,,,25.8,,Standing dead,True,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_048,NEON.PLA.D17.SJER.00243D,2016,0.0,0.0,0.0,,,,,,,26.4,,Standing dead,True,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_061,NEON.PLA.D17.SJER.00245,2015,412.25799904796,874.744749305806,0.0,,40.73540225257295,,-437.372374652903,,0.0,53.3,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,61,15.1,217.5
SJER,SJER_061,NEON.PLA.D17.SJER.00245,2016,452.993401300533,437.372374652903,0.0,40.73540225257295,40.73540225257295,-437.372374652903,-437.372374652903,0.0,0.0,28.2,7.0,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,61,15.1,217.5
SJER,SJER_061,NEON.PLA.D17.SJER.00245B,2016,213.417737335723,205.625460773789,0.0,,,,,,,20.7,7.0,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_050,NEON.PLA.D17.SJER.00246,2015,5195.985937477701,2434.6664175069527,0.0,,-186.78842478335497,,-87.16082679788997,,0.0,57.1,,Live,False,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,21,2.7,27.9
SJER,SJER_050,NEON.PLA.D17.SJER.00246,2016,2631.80094020223,1233.61265512403,0.0,-2564.184997275471,-186.78842478335497,-1201.0537623829227,-87.16082679788997,0.0,0.0,58.1,10.1,Live,False,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,21,2.7,27.9
SJER,SJER_050,NEON.PLA.D17.SJER.00246,2021,2732.14322957734,1281.90693644015,0.0,20.06845787502207,-186.78842478335497,9.658856263224015,-87.16082679788997,0.0,0.0,59.0,9.2,Live,False,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,21,2.7,27.9
SJER,SJER_050,NEON.PLA.D17.SJER.00246,2022,2823.19917432553,1325.77217492456,0.0,91.05594474818963,-186.78842478335497,43.86523848440993,-87.16082679788997,0.0,0.0,59.8,9.9,Live,False,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,21,2.7,27.9
SJER,SJER_050,NEON.PLA.D17.SJER.00246,2023,2822.6583618180157,1325.5001460267922,0.0,-0.540812507514147,-186.78842478335497,-0.2720288977677683,-87.16082679788997,0.0,0.0,59.7,8.9,Live,False,Quercus douglasii Hook. & Arn.,QUDO,Quercus,Fagaceae,species,21,2.7,27.9
SJER,SJER_050,NEON.PLA.D17.SJER.00248,2015,350.927105670212,337.929200113976,0.0,,-6.509624367684622,,-6.243536893278438,,0.0,19.1,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,23,15.1,358.4
SJER,SJER_050,NEON.PLA.D17.SJER.00248,2016,173.235746445548,166.813354245753,0.0,-177.69135922466398,-6.509624367684622,-171.11584586822298,-6.243536893278438,0.0,0.0,19.0,7.0,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,23,15.1,358.4
SJER,SJER_050,NEON.PLA.D17.SJER.00248,2021,191.530482356647,184.481577939114,0.0,3.658947182219805,-6.509624367684622,3.5336447386722,-6.243536893278438,0.0,0.0,19.8,6.7,"Live, physically damaged",False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,23,15.1,358.4
SJER,SJER_050,NEON.PLA.D17.SJER.00248,2022,247.525978457426,238.587144335884,0.0,55.99549610077898,-6.509624367684622,54.10556639677,-6.243536893278438,0.0,0.0,22.0,7.4,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,23,15.1,358.4
SJER,SJER_050,NEON.PLA.D17.SJER.00248,2023,232.4312418730642,224.00017284410023,0.0,-15.094736584361783,-6.509624367684622,-14.586971491783771,-6.243536893278438,0.0,0.0,20.3,5.9,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,23,15.1,358.4
SJER,SJER_050,NEON.PLA.D17.SJER.00248A,2016,130.26187124802,125.332793950834,0.0,,2.440135417826255,,2.3548816226507165,,0.0,16.9,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_050,NEON.PLA.D17.SJER.00248A,2021,158.108034160774,152.207616531201,0.0,5.569232582550802,2.440135417826255,5.374964516073402,2.3548816226507165,0.0,0.0,18.3,,"Live, physically damaged",False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_050,NEON.PLA.D17.SJER.00248A,2022,135.962406141479,130.833275419817,0.0,-22.145628019295003,2.440135417826255,-21.374341111384012,2.3548816226507165,0.0,0.0,17.2,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_050,NEON.PLA.D17.SJER.00248A,2023,149.57788857617834,143.9741673761191,0.0,13.615482434699345,2.440135417826255,13.140891956302113,2.3548816226507165,0.0,0.0,17.4,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_050,NEON.PLA.D17.SJER.00248B,2016,31.9874545288334,30.6565651077808,0.0,,0.2476166193317341,,0.23799137238180498,,0.0,11.3,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_050,NEON.PLA.D17.SJER.00248B,2021,33.3831118377941,31.9979710248419,0.0,0.2791314617921394,0.2476166193317341,0.2682811834122198,0.23799137238180498,0.0,0.0,11.5,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_050,NEON.PLA.D17.SJER.00248B,2022,33.3831118377941,31.9979710248419,0.0,0.0,0.2476166193317341,0.0,0.23799137238180498,0.0,0.0,11.5,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_050,NEON.PLA.D17.SJER.00248B,2023,33.74328146591296,32.34414029376086,0.0,0.3601696281188609,0.2476166193317341,0.3461692689189597,0.23799137238180498,0.0,0.0,12.1,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,,,
SJER,SJER_050,NEON.PLA.D17.SJER.00249,2015,337.660709446506,325.119172531418,0.0,,-13.119658783139823,,-12.630537008206282,,0.0,18.8,,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,23,19.4,342.7
SJER,SJER_050,NEON.PLA.D17.SJER.00249,2016,137.894619407093,132.697827563849,0.0,-199.76609003941303,-13.119658783139823,-192.42134496756898,-12.630537008206282,0.0,0.0,17.3,6.1,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,23,19.4,342.7
SJER,SJER_050,NEON.PLA.D17.SJER.00249,2021,158.108034160774,152.207616531201,0.0,4.042682950736202,-13.119658783139823,3.9019577934704044,-12.630537008206282,0.0,0.0,18.3,6.9,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,23,19.4,342.7
SJER,SJER_050,NEON.PLA.D17.SJER.00249,2022,164.491668217104,158.370530703799,0.0,6.38363405633001,-13.119658783139823,6.1629141725979935,-12.630537008206282,0.0,0.0,18.6,5.5,Live,False,Quercus wislizeni A. DC.,QUWI2,Quercus,Fagaceae,species,23,19.4,342.7
